,ratings,reviews
3235,5,Good game.
3236,5,"I received the game in the combined term
the product was exactly as specified
I indicate to friends and costumers."
3237,5,"For any further clarification, please contact us"
3238,5,"big, beauty and sharming, I love this amiibo thanks"
3239,5,Scary game to play with lights off and sounds at max; almost shat myself during first few encounters.
3240,5,"Haven't played the campaign yet, so I'll update this later once I do. However I have played much of the multiplayer and can say it's definitely great."
3241,5,good gift
3242,5,"New 3DS XL: This handheld is awesome. I was very skeptical of the face tracking 3D system, since the 3D on an older 3DS just gave me massive headaches. It actually works, however. The 3D looks great and my head feels fine even after staring at the screen for an hour or two. It's a great game system all around.

This model: The case looks absolutely beautiful."
3243,5,"Pro Skater 3 will provide you with hours of fun. There are all kinds of awesome tricks to pull off,cool hidden characters,some great levels,nice game modes,cheats,bad ass music soundtrack and more. You can also edit skaters. Such as changing their clothes,boards and other things...plus you can even create your own skater. Overall,if your looking for a great skateboarding game for the ps2,then pick this up. You will really enjoy it."
3244,5,Great!
3245,5,"It's rare I write a review for a game.  I just got done beating dead space and I feel a strong need to spread the news on how awesome this game is.  Before I wrote this review I went and read the single star reviews, because I couldn't understand how anyone could not like this game.  So before considering this game further you need to consider some basic things.  Do you like action games?  Do you like scary games?  Do you like space?  Did you like Resident Evil 4?  If you answered no to any of those you may end up rating this game as a single star.  If you answered yes to most or all of those you should probable get this game.  Let me now go into some details.

This game plays a lot like resident evil 4.  The variety of feelings you get from the game range from creepy suspense to adrenaline pumping fights.  The environments in the game are very well designed and often times very creepy.  The enemy design could have used some work but given this game relies on dismemberment as the main way to dispatch enemies there aren't a whole lot of different ways to take the enemy design.  The storyline wasn't really that impressive but the delivery was very nice.  The graphics in this game are excellent aswell as the sound.  The mission variety for the game is somewhere in the the middle.  You do alot of the same kind of missions traveling around the ship, however from time to time it's mixed up with something different.  The achievements for the game are also very nice, nothing out of the ordinary. The game lasted me around 12 hours on medium, which is short in my opinion, but I intend to go back and the get the achievement which I am guessing will take another 18 or so hours. In conclusion, the game may not have the best story and the graphics may be to par with other games of next generation console; but the game play, the environments, and the variety of missions make this game a must buy."
3246,5,"Big Surprise from Disney! The last 2 reviewers compared it to Pure. I bought Pure after playing the demo, and actually didn't see what was special about Pure as compared to the demo. Pure was just the demo with similar environments, and not much added. I was expecting to see the same with Split Second, but saw that the developers weren't so lazy this time. The S/S demo features a car which is a lower end car, in which drifting is difficult, and not very fun. In the complete game, you are rewarded cars that are easier to handle through drifting, and makes more sense. The tracks (not in the demo) also make drifting more conducive.
There are 72 races in this game with 12 episodes and 6 races for each episode, some with new environments. There will be a couple of different challenges you have to complete to move onto the next episode. In one of the more fun challenges, you must pass semi-trucks while they are dumping barrels of oil, and avoid the oil barrels. The other main challenge featured is an elimination mode, in which the car in last place gets eliminated when the timer hits zero.  Some of the other challenges require no drifting, and focus on avoiding hazards which actually brings a new type of racer to the game. The challenges are various, and much more fun than I expected.

(There is also a 2 player mode which offers a split screen, but I haven't played in this mode to comment on it.)"
3247,5,"Not many people like games theses' but I give 100% honest true about this game; the battle system is super fun and storyline is good but with the time limit clock is holding users back from all the real fun like side quest. You much use your time wisely but you should be able to beat the game without guild book if you understand system.

Game graphics are nicely done but wish the battle would take place on the field and we'll get that on FF15 coming soon. Overall Game is fun and will keep you busy while pushing you to the limit. Being able to change light style is awesome and making her do funny things will make you lol a lot."
3248,5,great game. good condition very pleased with my purcharse.(lol i sound so generic)
3249,5,Great video game!
3250,5,as promised
3251,5,thank you i can now play my xbox on my new Tv
3252,5,"If you like Action RPGs, chances are you will enjoy this game.  Brotherhood of the Blade gives you a Diablo-like perspective and game-play with out overwhelming options.  You get the standard level points to distribute, and spell points to allocate between different spells and attributes (similar to the spell tree in Diablo II).  Once you get used to the controls, the gameplay is pretty easy (although I have yet to master assigning different spells on the fly.  You assign two spells at a time, but if you want to use a third spell...well, it takes a little manuvering, and when you're in a pinch, it's a little difficult).  Overall, it's a fun game.  And like all games of this type, it's even more fun to link up with other players for multiplayer action.  Personally, I think this was probably the best launch title, or at least tied for first with Burnout Legends.  Who knew launch titles could actually be good.  Imagine what will come next."
3253,5,"This definitely makes entering in information easier, and it's especially useful if you sign onto MSN from xbox live. I bought this when I got my Xbox because it sounded pretty nice and I like it a lot. You can attach your headset to it also. It's very easy to type with this because it's just a tiny qwerty keyboard that you can use with just your thumbs."
3254,5,"All 5 worked, nice and sturdy. This is what the 3DS XL should have come with! These stretch out long enough to be comfortable for any size hand, and they don't bend or flex when pressing on the screen. I only needed 1, the rest are just a bonus."
3255,5,"This was one of the vita titles I really wanted to play when I didn't have a vita. SO glad I did! Very fun side-scrolling ARPG that takes you on a nostalgia trip back to the arcades of the 90s where these kinds of games were the hotness. Gameplay is solid and fun, sound design is great, story is...there (haven't gotten far enough to make an informed opinion). The art style is incredible, the definition of eye-candy. Every scene and animation is buttery smooth and insanely detailed."
3256,5,"This game is awesome, Not a scratch on it."
3257,5,"It does come with it's case and instruction blocket. It works perfectly and it won't have any damages. I recommend it, although it arrived a day late, still it is worth it."
3258,5,OK
3259,5,This game is so cute and so fun! Took me a little to get use to the controls but once do its easy! Totally fun tracks and obstacles. Me (29) my daughter (8) my dad (57) enjoy playing this together! If you enjoy cute fun racing games this is a must buy!
3260,5,"One major note on my review is I don't play online and my review is based on offline, single player experience. So with that being said, I'm just going knock out the few dislikes I have of the game.

1. While there are a lot of fun, creative, and entertaining ways to kill zombies, most are impractical (mostly due to time to hunt down the correct parts to make the weapons) while trying to do all the missions in single player story line mode.

2. The games internal clock mechanic. I like the idea of being on a time schedule cuz it is creative and different. I just wish the minutes would pass by slower so I had time to do all the side missions, make more weapons, and KILL MORE ZOMBIES!

3. Psychos are annoying, not extremely hard, but at times just annoying with repetitive dialogue.

Ok with this being said, it sounds like I really don't like this game but in fact I love it for its fun, original, silly, zombie killing mayhem! If the 72 hours would last a bit longer, you'd have more time to mess around with the weapons, costumes, and slaughter more zombie masses! In my first time play through, I was able to kill all the psychos, save all the people, and achieve a S rating. This game is a lot of fun, it's really nothing like I have played before. Is it hard? No not really. I think the biggest challenge is managing your 72 hour clock. You get to choose what you want to do, and has some affect on the your end game rating. Buy it, kill zombies and have a blast! Its original and creative. It's a breath of fresh air in an industry of dull, been done 100 times over copy and paste games."
3261,5,"One of my most memorable moments from graduate school in the early 90's was sitting in the computer lab after hours playing Castle Wolfenstein with my fellow grad students. You'd run your character around a corner, blow some other character's head off, and immediately hear a real person somewhere across the room curse out loud at no one in particular, because no one knew who they were shooting at, or who was shooting at them. It was primitive by today's standards, but the multiplayer aspect was unlike anything I'd ever experienced at that time, and I new the world was in for a revolution in computer gaming.

However, after playing Wolfenstein for a few weeks, I was bored enough by the repetitive nature of the first person shooter (FPS) genre to stay away from it for a decade. A few years ago I tried Quake III because of the fabulous reviews, but that took less than one day to bore me, and I fully expected to stay away from FPS's forever.

So it was with some hesitation that I purchased Far Cry in November 2005. The main reason I bought it was for the graphics. I just liked the idea of being able to roam around beautiful South Pacific islands, since I doubt I'll get to do that in real life anytime soon. If the game itself proved even remotely interesting, then so much the better.

Imagine my surprise then, when I found myself completely immersed in this game from the very beginning. The grahpics were extraordinary, the gameplay was smooth, the controls were easy to learn, and the AI offered a fair challenge, such that I really felt like I was living the story. That's what a good film should do, and that's what a good role-playing or strategy game should do. I didn't even realize I was playing a first person shooter until about midway through. And by then I didn't care. Far Cry is an amazing game!

The game is based on a sci-fi storyline in which you learn that a mad doctor with a seemingly endless supply of mindless henchmen (mercenaries) has hatched a plot that threatens humanity. It's a stale formula, yes, but the story in Far Cry is actually quite unique and riveting.

Like Kings Quest, Star Control, and the Command & Conquer series, Far Cry has established itself as a classic game that I will never forget. Enough has been said about details of the story and gameplay in other reviews. Suffice it to say that I recommend this game without hesitation--especially at the discount prices available now (I vowed long ago never to pay more than 20 bucks for a game again, even if I must wait until they are three years old!)

Be aware that there is no Save Game function, but the game saves itself using ""checkpoints"" at logical breaks in the storyline. This works well for the most part, but sometimes it requires you to go through the same long scenario many times before you finally reach the next checkpoint. On the bright side, you are free to do things differently each time, and you'll get different reactions from the mercenaries when you do. For example, I attacked one camp unsuccessfully about 10 times before accomplishing my goal, and I had to start quite a ways away from the camp each time. So I tried reaching the camp from different directions to spice it up, and eventually found best way to get the job done. The freedom to do things differently made it much less tedious to essentially do the same thing 10 times.

One thing that is missing is a greater abundance of nature sounds on the islands. In a lush tropical jungle like this, one would expect to hear all manner of birds, waves crashing, waterfalls pouring, wind howling, etc. There is some of that (footsteps are particularly good when walking through the foilage). But the immersion effect would have been even greater if the jungle sounds were as complete as the graphics or the sounds of machinery. The machinery sounds (vehicles, weapons, generators, etc.) are excellent.

The voices are well done when relating to the storyline (although the acting is pretty bad sometimes), but the mercenaries voices while hunting you down just repeat the same limited set of moronic warrior cliches, like ""I'm gonna open up a can of whoopass on you!"" Perhaps this is part of a larger joke, however, because if you look around you'll see copies of ""Redneck Today"" and ""Fully Loaded"" magazines laying around various tents.

Be sure to use the binoculars to zoom in on the mercenaries, as you'll find the detail and movement quite entertaining. For example, you can see mercs just standing around smoking cigarettes and chatting with each other through the binoculars. Using binoculars, you can also hear what they are saying, although their mouths don't really move when they are speaking.

The deus ex machina of the game is a mysterious benefactor named Harlan Doyle, who seems to know every move you make, and is able to suggest every move you should make. Perhaps it's because I played this game in 2005, but I found Doyle a hilarious character because he sounds exactly like the similar character Spottswoode in Trey Parker and Matt Stone's film, ""Team America"" (except that Doyle never asks you to unzip his pants!).

The islands really are rendered beautifully. So in addition to fantastic gameplay I got what I came for in the first place--an opportunity to walk through paradise without traveling to the South Pacific. But once you get into it, like the game warns, ""Forget paradise, this is hell!""

I haven't attempted the multiplayer mode because I only have a modem connection, but everything else in this game works wonderfully, so I have no reason to believe multiplayer isn't just as smooth.

One last thing: The game requires that CD #1 is in the drive before you can play. I've said it before and I'll say it again: software publishers should never punish their own paying customers, especially when new games retail at 50 bucks. They should locate pirates and punish them in the legal system instead, and if they don't want to go through that much effort, piracy isn't that important to them in the first place. STOP PUNISHING PAYING CUSTOMERS!"
3262,5,"I had high expectations for bioshock infinite, and I must say it exceeded them all.
I played the game three times through back to back to back over the first two weeks I had it just to get everything I could out of it."
3263,5,"He plays a lot of PS3 and just had his first child, so I bought him this so he wouldn't wake my little nephew up.  He loves it."
3264,5,Make sure to sane the connector so it will fit in the slot. Only buy this if you are replacing a Nintendo brand controller because Cirka controllers are wired together and cannot be easily replaced. The joystick had problems with some games because they require a Nintendo certed joystick. This is a must buy to replace thumb blusters and crappy joysticks.
3265,5,"Fantasy life is a great game in my opinion, a little dense in NPC dialogue and can be very overwhelming with the sheer amount of options and content available right from the start. That being said, those who enjoy games like animal crossing, harvest moon and even a little bit of skyrim will find a lot enjoyment in this game, It's quite addicting with it's many ways to play out your characters life! The graphics, for a 3ds game, are pretty top notch, with lots of brightly colored and easy to remeber areas. All-in-all I think this one of my new favorite 3DS games and if anything I have stated above sounds appealing to your tastes I highly recommend you purchase this game."
3266,5,"I really just needed another mouse and didn't look too hard at this before getting it. My gaming rig kind of has a red theme going and this guy was cheaper than even a plain black mouse at Walmart. I definitely got more than a deal. I love the design and what really got me was the fabric-esque cable. I'm not sure what all kind of technology went into that or if it's supposed to prevent tangling or fraying, but it really gives it a higher tier feel. The only downside to this is that the product registration website is non-existent. I hope that's not because it's going to fall apart tomorrow. This company seems good. I want to get into and like their stuff, but I'll have to buy more of it before I can safely say that they're awesome."
3267,5,"Graphics 5/5  Actually looks like it was made for next generation consoles and looks just as pretty as Killzone. Nighttime looks significantly better than daytime Chicago.

AI 5/5  The AI is very very smart and it makes encounters very challenging and interesting.

Driving 3/5  Walking around on foot prevails the driving by a lot. As soon as you hop into a vehicle the cit seems to turn into a ghost town. I would have wished that the driving was more like GTA5 and not Saints row. Perhaps the driving isn't the best because Aiden always has his phone out.

The first thing I notice is that this game does require you to think! In every combat situation, running in guns a blazing will certainly find you in a bit of trouble. However, if you take the time to look around, everything can be hacked or booby-trapped. The combat in Watch Dogs has a great balance of run-n-gun, sneaking, sabotage and preplanning. Hacking is a boat load of fun and actually makes trying to be stealthy worth it.
I had played the original driver some many years ago when that came out and I was really looking forward to driving around and the car chases in this game. I had played Grand Theft Auto and had gotten into a few car chases in that game. This... is nothing like that. The cops are smart and significantly more skilled at hunting you down than in any other game I've played recently. I found myself hacking signs on the side of the road so they come to a crash, changing red lights and even parking and hiding in my own car to get away.
What can you really hack? Pretty much everything. Someone walks by you? Feel free to access their bank account through their phone. See a car you want? Unlock it and its yours! While wandering around you will also be notified of citizens that are in need of assistance and its up to you if you want to help or simply let it happen.
Overall I would say that this is the best game out there for the ps4 right now."
3268,5,"As a longtime pokemon fan, this purchase was a no-brainer for me. For this installment I chose to not look at any spoilers of the game beforehand, so these are my thoughts while playing through:

New Pokemon:
Any game with new pokemon usually guarantees a thumbs up from me. I'm less of a fan of remakes because I played through the originals so many times as a kid. The new pokemon this time around were all really great and I felt like a kid again seeing them all for the first time. I also really liked the addition of alolan forms for some of the original 151 pokemon, but there were only ~15 of those total (including some evolutions), which was kind of disappointing. Another great thing is that there are plenty of new legendaries / special pokemon to catch, which I felt was lacking in X/Y.

Z Moves:
Instead of mega-evolution, this game introduces z-moves. They are essentially a once-per-battle super move that you can use by attaching an item to your pokemon. Honestly, I prefer mega evolutions. It breathed new life into some pokemon by changing abilities and appearance. Z-moves are kind of boring...

Trial battles instead of gyms:
""Trials"" replaced gyms in this installment. This was a super cool new addition in my opinion. A lot of people are unsure how they feel about the change, but I thought trials were great. They are very similar to gym battles in terms of progression through battles/ puzzles to be solved, but the advent of totem pokemon, enemies calling for help during battle, and increased stats made them more challenging and satisfying.

Extra features:
In terms of extra features, this game did a good job. Replacing hidden machines with pokemon riding was a great idea, it really makes you feel more involved and saves your teams' move slots. Pokemon refresh and poke-pelagio are also fun little mini games that offer benefits during the main game. Festival plaza is basically more cumbersome way to connect to the internet/ interact with others, but it adds minigames and shops that can be fun as well. Lastly, breeding for competitive play is easier and quicker than ever, which is always appreciated by those getting into online play for the first time.

Overall, I really enjoyed (and am still enjoying) the game! I would recommend it to any pokemon fan new or old, and even as an introduction to the series, as the game itself isn't too hard and there is a huge variety of pokemon to catch! The game has a few ways to increase or decrease difficulty, such as the exp share and constant stream of rare candies, which is great for easing new players in, or for veterans who want more of a challenge."
3269,5,One more closer to completing my collection.
3270,5,"This game is great its just like that online game by Nitto Inc
i think ppl should check into it. hours of game play"
3271,5,"This isn't really a game.  It's interactive TV, and it's fantastic! Great production values, and the Kinect integration works really well.  The Kinect part is reminiscent of Happy Action Theater - it just works, and it's easy enough for any little one to understand.  The simple gestures it asks the player/viewer to do are instantly recognized, and voice recognition works perfectly!  I think it's cool, but most importantly my 3 yr old absolutely loves it!  Some of the best money I've ever spent on a Kinect-related product."
3272,5,Perfect.
3273,5,"Fun for the kids and the kids at heart to play the disney infinity games.  But before you buy check and see, but I think disney is going to no longer do the infinity games."
3274,5,The music and track in this game really are challenging and skillful to learn which makes it all the better when you beat your friends
3275,5,"This game is so fun to play. Though some are complaining that it is short, you can play against people online and the computer over and over again. For me, it was totally worth the price. I love it! It's very entertaining."
3276,5,"This game is so creppy, and has an amazing and sad plot. The sadest thing about this game is what happends to Steve *SPOILERS* He dies :( I'm a Steve/Claire Fan, and so is my neice, and this is the part of the game I hate. Besides Steve's death however, This game is good, and very dark."
3277,5,"I like shooter games: Fallout, Call of duty, Rainbow series, Splinter Cell, Halo, Ex Deus  ETC. I always play at the highest play level. Other than ""lode runner"" type games I don't like arcade games.

But this one is NUTS. This is a real INTENSE high-energy first-person shooter. I played SAM in xbox and now 360. For each scene or scenario just fight to the next one. Collect health and armament, take a breath of relief and go on. .

Why do I like it? . Its got very good graphics, you can save when you want (need this), extremely challenging, fun and enjoyably offbeat. Its like eating pistachios - take one and then you want another.

Beware, I can't go on beyond the average play level. If I do, I'm done. If I don't its great. The moral is find you own play level and ENJOY.

GO Croteam.. .."
3278,5,"Its really great, you don't have to keep buying batteries for your Wii remotes.  It also doesn't take forever to charge!"
3279,5,Very happy.
3280,5,"I purchased this controller because I'm horrible at video games and enjoy smashing controllers and my my! This gray-blue Uncharted 4 themed controller is so beautiful. When I get get salty and almost throw it, I think twice!"
3281,5,Great cable. Thanks
3282,5,great
3283,5,Impaling enemies with rails and long pipes is awesome. The guns feel great.
3284,5,"I don't get all the negative reviews. i played the game to the end and loved it. Strait forward game play with some bugs here and their but nothing to bad. Much better then ""Wanted""."
3285,5,"<div id=""video-block-R2K99EKBOHB1C6"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""http://ecx.images-amazon.com/images/I/E1ltkfZ2eiS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""http://ecx.images-amazon.com/images/I/61fFM3hBJcS.png"" class=""video-slate-img-url"">&nbsp;This really is perfect for LCD and other thin TVs.  I cannot even imagine it working any better than this.  It is stable as can be, more stable than my TV itself.  It is adjustable but holds firm to adjustments.  It uses no adhesives and will not mark up your TV with tape or residue.  It makes a very stable platform and the Kinect sensor very easily locks on firmly on and removes easily by holding two buttons.  I have used it on both my LG 52"" LCD TV and my Vizio 47"" LCD TV.  It is quite easy to move it and re-adjust it too.

It can expand the main assembly by double its default width by holding the back 2 buttons and it slides out further.  The whole back arm rotates down, but ratchets loudly and securely so that it will not release on its own.  The back arm has a wide rubber contact to add some grip.  The front is just a plastic edge with no adhesive or rubber so it only intends to hold onto the front but not mark up or leave residue on your TV frame.  The sensor easily fits and locks firmly by holding the two front buttons and slipping it on, or slipping it off and then releasing.

Before this, there was only that other TV mount with terrible reviews that had arms to reach down the back of your TV and reach mount points which fit few TV sets well if at all.  Or you needed a wall mount and anchors and wasn't suited for corner TVs.  Or you needed to stand the Kinect below or in front which limits your play space more.  Or what lots of people did was buy the Playstation Eye Camera TV clip, and use Velcro and adhesives to attach the Kinect sensor to it.  This is exactly what was missing for mounting your Kinect easily and securely."
3286,5,Gave as a gift he liked it
3287,5,"This was meant to be use on my PC so please factor that. In my view, I like the USB Sensor Bar better than the wireless sensor bar that uses battery for the PC. I was worry it won't detect but fear not. It works wonder and my Wii remote works perfect on my computer screen!! Had it for 2 months now and never been happy. Thank you Nextronics!"
3288,5,Good quality
3289,5,"Great product, my husband loves playing Titanfall.

Update: After 1 year 6 months of purchasing our console, we are still very happy with the purchase. This bundle is worth every penny. We use it all the time, for playing games, not only Titanfall, we also play Diablo ROS among others. We never had any issues with the system or the hardware. My favorite feature is the kinect, that makes everthing so simple with the voice commands, being able to record a portion of your game, make screenshots, turn on or off your console. Opening apps like Hulu and Netflix with voice commands as well, it is all just great. We highly recommend this bundle for people that are willing to invest in a high quality product with the best technology and highest versatility between being not only a console but also an entertainment center."
3290,5,"i love it, and i am very happy that i bought it, i am enjoying killing zombies, everybody must buy it."
3291,5,Worked great I ordered 4 of these and the all worked
3292,5,"This is a fun game for the family to play, or to play alone. My son loves it and gets excited when I put it in the Wii to play. There is a great variety of different games to play so there is always something new to do."
3293,5,good product
3294,5,"I use this for my GPD Win 2. Fits like a glove. Spacious enough for my external ssd's, power source, and extra cables. Worth every cent."
3295,5,"This item arrived on time, great description, and works great! Very happy with purchase!"
3296,5,"If there is one word to describe this game, it is: HUGE! I mean there is so much to do in this game. I've played for about 4 hours and I have only completed 2% of the game-it is that big!

On this fictional country: ""Panau"", there are tons of hidden objects, easter eggs, vehicles, buildings to destroy, and side missions which some complain about being too repetitive. But I mean really, what sandbox game have you ever played in which the side missions were not too repetitive? You could probably find only a few if at best for most of them are highly repetitive! inFamous was probably the most repetitive game I've ever played and the graphics were not even that great! But tons of people love that game-I was so bored by it after 2 days! The variability in missions are fine in Just Cause 2 and there are a number of approaches you can take upon successfully beating them.

As for the the storyline and cutscenes, they remind me of the days of yore when you had those cheesy PSOne movies where the people look side to side when talking! But you know what, this was a perfect sacrifice. To make a world this big without any loading problems, glitches, or even screen tearing-you gotta cut production on those cutscenes-it only makes sense to do so. And besides, I have only been enthralled by only a few video game story lines and Uncharted 1 & 2 are two of those. So usually in my opinion, cut scenes or video game story lines are pointless. I'm all about do and less talk! The actual in-game graphics are outstanding. Trust me-do a sky dive from 20,000ft at sunrise in the game and you will be blown away! There are such rich and full detail-its ridiculous! I mean, on a clear day you can see clearly into the bottom of the ocean! Yes! You can see fish, coral, sand ripples, sea shells, even underwater currents that sweep sand along!

The best part of this game would definitely be your trusty grappling hook attachment! I just love this! For those that have played it, it's not like ""Batman: Vengence"" for PS2 where you only have predetermined grappling points which I thought was kind of lame considering you were BATMAN! Anything that is a solid, you can attach to! Even the bottom floor of a lake! Coupled with the disposable and infinite stunt parachutes makes these great character accessories. It's also always great when you can tether the grappling hook to a moving enemy jeep onto the road and see it flip over with all it's passengers! Nice!

Now some people complain about the in game controls for vehicles and such. I'm not so sure why this is. For me, the controls were very easy to get used to! The cool thing (which I wish most games gave you the option!) is that you can select your trigger (R1 or R2, L1 or L2) preferences for weapon shooting. I prefer the R1 and L1. I never liked using R2 and L2 for shooting and I have always hated that change once PS3 came around. But again that's just me.

Anyway, one last great thing about this game and I am pretty certain that this is a PS3 exclusive, is that you can capture videos directly from the game and either upload to youtube or save as a video file on your PS3 hard drive. This comes in handy when you would like to document some easter egg locations for your friends or compare stunt manuevers/mission approaches.

This game is terrific! This game is so big/intense that I traded in 4 other games that I got bored with just to commit my time to do this one!

GET IT! GET IT NOW! ARRRGGHHHH!"
3297,5,"Before I get into why I gave this game a 5 Star rating you should understand what this product is. It is not a video game, but rather an interactive movie. You make choices as you follow and affect how the story unfolds. There are (I believe and may be wrong) 28 different endings depending on your choices. If you like games that are choice based and not looking for a first person shooter or RPG, then this is your game.

The story and acting is great, the choices and diversity that is given to the player are numerous. You have replay-ability that will have you going back making different decisions just to see how characters and events change. It can be a bit creepy, but not nearly as bad as most thriller/horror games I've seen and played.

It is a great story that will change upon your decisions and for that alone made this game so much fun to play over and over. Just understand that there is very little in terms of playing an action based type game, but there are moments that the game incorporates aspects of a traditional FPS.

Have fun!"
3298,5,"There are many injustices in the world. Amongst gaming these offenses take on the form of games that go under-appreciated despite often being ""better"" than the hyped titles which overshadow them.

Back when I was an early 20 something my best friend was nice enough to share his pc with me and introduce me to Diablo. It was the first game of its' genre I played and I was immediately engrossed by it. Diablo wasn't a game of complexities. In it gamers filled the shoes of a lone adventurer tasked with helping a troubled town via clearing out a foreboding cave of its` demonic inhabitants. Along the way the unlikely hero chugged health and magic potions to survive. A beleaguered slayer of the damned could also buy or find ""better gear"" to prepare for the worst case scenario right before diving back into the bowels of hell. Every once in awhile the wary protagonist encountered a ""boss devil"" or ""boss undead"" which was 5 times more mammoth than anything else encountered before. The ridiculous scaling and size ratio of ""under lords"" when compared to their lesser minions instilled dread and tension in gamers everywhere.

A year or so later I got the Diablo 2 Battle Chest. It had more classes, a more in depth plot, and a bigger world and yet the magic was already wearing thin for me. Blizzard kept fooling around with things behind the scenes. Certain characters such as the paladin got ""nerfed"" while bosses and creatures were changed around to the point the strategy guide that came with the Battle Chest was no longer very helpful. To this day fan-boys still claim Diablo 2 is THE BEST of the pack. I cannot help but to think this vocal majority is too doped up on the opium of nostalgia to have an honest opinion.

Don't misunderstand me. I have endearing memories of Diablo 2 yet for some reason the first Diablo is my favorite between them. I'm probably in the minority so weigh that with a little discernment.

It's my personal viewpoint that Titan Quest Gold takes everything Diablo 2 did and does it better. Set in the world of ancient Greece it chronicles the story of ""The Titans"" emerging from the under world to wreak havoc upon the gods and their mortal followers.

The first thing to take in is the game is beautiful for an isometric dungeon hack. Tall grass sways when you run through it and despite the cornucopia of vibrant colors, detailed flora, impressive water effects, voiced dialogue, and  thick hordes of enemies the frame rate only stutters occasionally.

Classes are also much more varied. Though you start out on one path of mastery you'll eventually get to choose a secondary focus and these ""combinations"" add infinite possibilities. For example when I combined my hunter with a wanderer I got a ""Ranger"". This allowed me to quicken the rate of my healing items, summon a wolf, and gave me bonuses when fighting any opponent of a somewhat bestial nature. By contrast my friend who joined my campaign was an eclectic blend of a warrior and a necromancer. He could call upon a lich, buff his attack damage, and lay waste to just about anything that was unfortunate enough to enter his path! Our co-op lan party was a seamless experience. After partnering up we could do in game trading and share experience.

If you're afraid Greece is going to get tired to look after awhile, Iron-lore has you covered. You'll travel through Sparta, The Silk Road, The Mediterranean, Egypt, the pits of Hades, and along the creepy shores of  the river Styx to get to the bottom of all the unrest and upheaval.  Titan Quest has a robust bestiary of monsters to compliment the exotic locales. If you're the type who studies mythological creatures and ""ancient civilizations"" in general this game will be your chocolate covered cherry topped Sunday!

Accompanying the mass scale slaughtering are countless item drops. Not only can you collect hundreds of weapons, shields, rings, necklaces, and armor pieces but you can also further enhance them via an alchemy system.

Normally the sheer scope of Titan Quest's massive world would make it daunting to explore. Fortunately, a convenient artifact allows participants to instantly portal to any previously visited town whenever they wish.  This device is likewise a two-way dimensional gateway enabling players to return to their dungeon without any hiccups or hassles!

Assuming I had a few points to knit pick it would be the voice acting itself isn't the greatest, there are very few ways to customize your character's appearance beyond a gender choice, and the flow of the narrative never gives you a sense of personal investment or identity.  Aka the flaws that have been with this genre since its' inception are still lingering around like annoying pigeons on the lawn.

For you if

If you are still waiting for Diablo 3 to chug along you cannot ask for much better filler than Titan Quest. Along with the Sacred series it's a standard setter of the hack n slash rpg mold. With great co-op, beautiful visuals, and easy to understand game play TQ makes it easy for gamers to pick it up and play it without unsavory snags of frustration! TQ also is a love letter to ancient myths, legendary heroes, and old world civilizations.

Not for you if

Many players of rpgs eventually move onto more complex examples of the genre. Sometimes we like an rpg with multiple choices that plays out like a well written book. If you can level anything at TQ it is that its' world is bland save for its' combat. Npcs don't give you a choice of diverse actions to respond with and your hero is built solely for collecting loot and slaughtering  droves of baddies. There are gamers out there looking for the next Elder scrolls, the next Mass Effect, the next Witcher, and the next Deus Ex. For them TQ's old fashioned linear conventions could be more tedious than  fun.

How does it compare to the competition?

Sacred Gold and Sacred 2 have the inclusion of mounts whereas TQ is lacking.

However, TQ has a more diverse combination of skills and classes. What seems limited at first opens up later when you realize you can mix and match any two occupations to build a unique character.

Sacred 2 definitely seems much bigger when it comes to the sheer scale  of its' map. Not only that, but Sacred Gold & Sacred 2 are more of an open ended sandbox allowing you to do quests in any order whereas TQ plods you along in a rather linear direction despite a few branching side quests along the way.

For me co-op was more enjoyable in TQ than it was in Sacred 2 and Sacred Gold. Being able to trade gear with your buddy effortlessly and share gold are major pluses TQ does better than Sacred.

The missions seem more varied in the Sacred series but I personally found many of the escort missions to be nay impossible due to the stupid AI of my companions. By contrast TQ's objectives are less frustrating.

Both competitors break even. If you want mounts, a gigantic map, and the ability to do tasks in any order I'd suggest Sacred Gold or Sacred 2 but if you want a wider array of character builds, smoother co-op, and numerous skills TQ should be your main!

Final verdict

As a hack n slash treasure nabbing rpg TQ gets 5 out of 5 karate chops!

As a riveting epic with interesting characters, branching story paths, and unexpected plot twists it gets 1 disappointed sigh of sheer boredom!"
3299,5,"It's Killer Instinct - if you dig fighting games you love this game.  Seriously even if you've never played it but you like fighting games you literally love this one and just don't know it yet.
I have no clue why this game never got more popular but it's one of the greatest butt kicking good times you'll ever have."
3300,5,Great service and great product...
3301,5,Very good easy to setup and made me save a lot of space
3302,5,"MY 13 YEAR OLD LOVES THIS. HE SAYS ITS COOLER THAN ELDER SCROLLS OBLIVION BECAUSE HE LOVES THE DRAGONS IN IT. I BEG TO DIFFER THOUGH BECAUSE IM A GAMER AND LOVE THE ELDER SCROLLS !!!! LOL

RECOMMENED
SURE ITS JUST LIKE IT"
